voter_id,candidate_name,pc_name
Bhavnagar_V016183,K.D.Patel (Zadfiya),Bhavnagar
Bhavnagar_V016184,Kemantkumar Shantilal Pandya,Bhavnagar
Bhavnagar_V016185,Pathan Husenkhanmahmadkhan,Bhavnagar
Bhavnagar_V016186,Girish Patel,Bhavnagar
Bhavnagar_V016187,Arjunbhai Boghabhai Netarvala,Bhavnagar
Bhavnagar_V016188,Kukeraja Lekharajmal Gokaldas,Bhavnagar
Bhavnagar_V016189,P.D.Gohil,Bhavnagar
Bhavnagar_V016190,Baldaniya Chhaganbhai Jerambhai,Bhavnagar
Bhavnagar_V016191,Jayavantsinh Keasrisinh Sarvaiya,Bhavnagar
Bhavnagar_V016192,Jadeja Pravinsinhi,Bhavnagar
Bhavnagar_V016193,Jamod Shashikant Mavjibhai,Bhavnagar
Dhandhuka_V016194,Makwana Bhanjibhai Ukabhai,Dhandhuka
Dhandhuka_V016195,Jhala Jethabhai Samabhai,Dhandhuka
Dhandhuka_V016196,Sadhu Nathuram Ramdas,Dhandhuka
Dhandhuka_V016197,Chauhan Dineshbhai Hirabhai,Dhandhuka
Dhandhuka_V016198,Mekwana Arjanbhai Kesarbhai,Dhandhuka
Dhandhuka_V016199,Chavda Vithalbhai Galabhai,Dhandhuka
Dhandhuka_V016200,Makwana Narsighbhai Kanjibhai,Dhandhuka
Dhandhuka_V016201,Solanki Shivabhai Mafatbhai,Dhandhuka
Dhandhuka_V016202,Makwana Keshavlal Kuberbhai,Dhandhuka
Dhandhuka_V016203,Yadav Govindbhai Ramjibhai,Dhandhuka
Dhandhuka_V016204,Manhar Chavda,Dhandhuka
Dhandhuka_V016205,Makwana Narsinhbhai Karsabhai,Dhandhuka
Dhandhuka_V016206,Ratilal Kalidas Verma,Dhandhuka
Ahmedabad_V016207,Patel Gautambhai Maneklal,Ahmedabad
Ahmedabad_V016208,Bhavsar Harivadan Mohanlal,Ahmedabad
Ahmedabad_V016209,Yadav Chandrashekhar Ramujilal,Ahmedabad
Ahmedabad_V016210,Lakhtarwala Fakir Moh. Khan Rasulkhan,Ahmedabad
Ahmedabad_V016211,Khamar Chandulal Keshavlal,Ahmedabad
Ahmedabad_V016212,Pathan Moh. Yusaf Moh. Sidiq,Ahmedabad
Ahmedabad_V016213,Trilokinath Lalta Prasad,Ahmedabad
Ahmedabad_V016214,Dhirubhai Jaigurudevwala,Ahmedabad
Ahmedabad_V016215,Chauhan Dineshbhai Hirabhai,Ahmedabad
Ahmedabad_V016216,Christian B. N.,Ahmedabad
Ahmedabad_V016217,Parmar Pankaj Kumar Vijaybhai (Pankaj Parmar),Ahmedabad
Ahmedabad_V016218,Subhashchandra Khodidas Nayak,Ahmedabad
Ahmedabad_V016219,Moh. Hanif Husenbhai Saikh (Mandali),Ahmedabad
Ahmedabad_V016220,Rajput Surendra Kumar Netrapalsinh (Surendra Rajput),Ahmedabad
Ahmedabad_V016221,Harin Pathak,Ahmedabad
Gandhinagar_V016222,Vyas Manharkumar Ramniklal,Gandhinagar
Gandhinagar_V016223,Patel Ramanlal Vithaldas,Gandhinagar
Gandhinagar_V016224,Pathan Shaifulla Rahmadkhan,Gandhinagar
Gandhinagar_V016225,Shaikh Mohmad Shakil Janmohmad,Gandhinagar
Gandhinagar_V016226,K.P.Vora,Gandhinagar
Gandhinagar_V016227,Thakore Rameshbhai Karshanji,Gandhinagar
Gandhinagar_V016228,Pathan Mohmad Yusuf Mohmad Sidiq,Gandhinagar
Gandhinagar_V016229,Biharilal Chunilal Sharma,Gandhinagar
Gandhinagar_V016230,Umedbhai Chhotabhai Patel,Gandhinagar
Gandhinagar_V016231,Dahyabhai Mohanlal Patel,Gandhinagar
Gandhinagar_V016232,B.H.Yadav,Gandhinagar
Gandhinagar_V016233,Naginbhai Dantani (Deviputra),Gandhinagar
Gandhinagar_V016234,Pandy Pardumanbhai Dahyabhai,Gandhinagar
Gandhinagar_V016235,Pandya Kamleshbhai Balkrishan,Gandhinagar
Gandhinagar_V016236,Vanol Manganbhai Kalidas,Gandhinagar
Gandhinagar_V016237,Pradyotkumar Kripashankar Pandit,Gandhinagar
Gandhinagar_V016238,Nilamben Rajnikant,Gandhinagar
Gandhinagar_V016239,Kokila Vayas,Gandhinagar
Gandhinagar_V016240,Veghela Shankarji Laxmanji,Gandhinagar
Mehsana_V016241,Shankarbhai K.Prajapati (Dholasanwala),Mehsana
Mehsana_V016242,Mohanbhai Somabhai Meheriya,Mehsana
Mehsana_V016243,Patel Parshotambhai Mohanlal,Mehsana
Mehsana_V016244,Darbar Shivubha Javasinh,Mehsana
Mehsana_V016245,Meheriya Govindbhai Gangaram,Mehsana
Mehsana_V016246,Yogi Ravindranath Mahanstshree Hanumannathji Mahjaraj,Mehsana
Mehsana_V016247,Vankar Motibhai Kalabhai,Mehsana
Mehsana_V016248,R.K.Patel,Mehsana
Mehsana_V016249,Chaudhary Motibhai Ranchhodbhai,Mehsana
Mehsana_V016250,A.K.Patel,Mehsana
Patan_V016251,Solanki Arjunbhai Monganbhai,Patan
Patan_V016252,Kantibhai Ratanbhai Turi,Patan
Patan_V016253,Hasmukh Chavda,Patan
Patan_V016254,Parmar Jayantilal Chandulal,Patan
Patan_V016255,Chamar Mohanbhai Manabhai,Patan
Patan_V016256,Kaniyalal Govindla Parmar (K. G. Parmar),Patan
Patan_V016257,Yogendra Makwana,Patan
Patan_V016258,Chawada Khem Chandbhai Somabhai,Patan
Banaskantha_V016259,Makwana Bhopaji Ashaji,Banaskantha
Banaskantha_V016260,Bhati Sureshkumar Khushalji,Banaskantha
Banaskantha_V016261,Variya Jayantilal Savjibhai,Banaskantha
Banaskantha_V016262,Shah Vijaykumar Babulal,Banaskantha
Banaskantha_V016263,Chavda Mahamadali Dosmahamad,Banaskantha
Banaskantha_V016264,Kela Harichandra Bhagchandra,Banaskantha
Banaskantha_V016265,Soni Premraj Madan Lal,Banaskantha
Banaskantha_V016266,Thakkar Kishor Kumar Kantilal,Banaskantha
Banaskantha_V016267,Joshi Jaydevbhai Balashankar,Banaskantha
Banaskantha_V016268,Dhulia Sardarbhai Hirabhai,Banaskantha
Banaskantha_V016269,Dhukka Umerbhai Guo Rasul,Banaskantha
Banaskantha_V016270,Gadhvi B.K.,Banaskantha
Banaskantha_V016271,Shah Jayantilal Virchandbhai,Banaskantha
Sabarkantha_V016272,Parmar Mohanbhai Ramabhai,Sabarkantha
Sabarkantha_V016273,C.K.Joshi,Sabarkantha
Sabarkantha_V016274,Lakvara Jerupji Khunmaji,Sabarkantha
Sabarkantha_V016275,Pandya Parveen Kumar Kodarlal,Sabarkantha
Sabarkantha_V016276,Vakil Dilipkumar Bhikhalal,Sabarkantha
Sabarkantha_V016277,Vankar Prayabhai Punjabhai,Sabarkantha
Sabarkantha_V016278,Trivedi Jayparkash Bhalchandra,Sabarkantha
Sabarkantha_V016279,Parihar Indramal Khemraj,Sabarkantha
Sabarkantha_V016280,Thakor Ramsinh Hirsinh,Sabarkantha
Sabarkantha_V016281,Tarna Arjunsinh Gurjar,Sabarkantha
Sabarkantha_V016282,Maganbhai Manibhai Patel,Sabarkantha
Kapadvanj_V016283,Darji Chimanbhai,Kapadvanj
Kapadvanj_V016284,Basirbhai Ismailbhai Vahora,Kapadvanj
Kapadvanj_V016285,Vankar Mangabhai Kodarbhai,Kapadvanj
Kapadvanj_V016286,Gayakwad Narendra Sinh Vitthalaray,Kapadvanj
Kapadvanj_V016287,Patel Chamanbhai Chhababhai,Kapadvanj
Kapadvanj_V016288,Solanki Natvarsinhji Kesarisinhji,Kapadvanj
Kapadvanj_V016289,Gabhaji Mangaji Thakor,Kapadvanj
Dohad_V016290,Katara Singjibhai Jaljibhai,Dohad
Dohad_V016291,Parmar Parthibhai Chunnabhai,Dohad
Dohad_V016292,Ravat Somabhai Ramsinghbhai,Dohad
Dohad_V016293,Bhabhor Suman Bhai Rangibhai,Dohad
Dohad_V016294,Somaibahi Damor,Dohad
Godhra_V016295,Patel Chimanbhai,Godhra
Godhra_V016296,Desai Jashubhai Manibhai,Godhra
Godhra_V016297,Parmar Gordhanbhai Shabhaibhai,Godhra
Godhra_V016298,Gandhi Dipakkumat Hiralal,Godhra
Godhra_V016299,Chauhan Prabhatsingh Pratapsinh,Godhra
Godhra_V016300,Patel Shantila Purushottamdas,Godhra
Kaira_V016301,Patel Bhagirath Manubhai,Kaira
Kaira_V016302,Ajitsinhiji Fulsinhiji Dabhi,Kaira
Kaira_V016303,Chauhan Prabhatsinh Hathisinh,Kaira
Anand_V016304,Goswami Vasantjati,Anand
Anand_V016305,Vahora Abdulsamad Usmanbhai,Anand
Anand_V016306,Thakkar Lakhiram Devram,Anand
Anand_V016307,Kadri Sabir Husen Sarfudin,Anand
Anand_V016308,Patel Naginbhai Chhotabhai,Anand
Anand_V016309,Shaikh Abdulbakar Chhidabhai,Anand
Anand_V016310,Chavda Ishwarbhai Khodbahai,Anand
Anand_V016311,Patel Nathubhai Manibhai,Anand
Chhota Udaipur_V016312,Chaudhari Muljibhai Saviyabhai,Chhota Udaipur
Chhota Udaipur_V016313,Tadvi Kanubhai Sombhai (Panwala),Chhota Udaipur
Chhota Udaipur_V016314,Tadvi Bhailal Devajibhai,Chhota Udaipur
Chhota Udaipur_V016315,Rathwa Manganbhai Cnathiyabhai,Chhota Udaipur
Chhota Udaipur_V016316,Rathwa Amarsinhbhai Virayabhai,Chhota Udaipur
Chhota Udaipur_V016317,Rahawa Naranbhai Jamalbhai,Chhota Udaipur
Baroda_V016318,Vaghela Piyushkumar Lalgibhai,Baroda
Baroda_V016319,Kanchanbhai Kalabhai Rohit,Baroda
Baroda_V016320,Sadariy Atmaram Bhikhabhai,Baroda
Baroda_V016321,Saiyed Abdulazizjjalaludin,Baroda
Baroda_V016322,Prem Jayprakah B.Prem,Baroda
Baroda_V016323,Thakkar Gitaben Jayendrabhai,Baroda
Baroda_V016324,Jaspal Singh,Baroda
Baroda_V016325,S.L.Patel,Baroda
Baroda_V016326,Bandukwala Juzar Salebhai,Baroda
Baroda_V016327,Gaekwad Ranjit Singh Pratapsingh,Baroda
Baroda_V016328,Koko Alias Prakash Kanubhai Brahmbhatt,Baroda
Broach_V016329,Patel Mangalbhai,Broach
Broach_V016330,Jadav Sominh Manisnh,Broach
Broach_V016331,Patel Bharatkumar Motibhai,Broach
Broach_V016332,Damjibhai Chhidiabhai Vasava,Broach
Broach_V016333,Vasava Mohansinh Jasangbhai,Broach
Broach_V016334,Kahar Rambilas Jinkubhai,Broach
Broach_V016335,Ahemadbhai Mahmmadbhai Patel,Broach
Broach_V016336,Deshmukh Chandubhai Shambhai,Broach
Surat_V016337,Prajapati Bipinbhai,Surat
Surat_V016338,Kantibhai Dusharbhai Patel,Surat
Surat_V016339,Shaikh Mohamad Hanif Gulamrasul,Surat
Surat_V016340,Kaliagar Ahmed Khan Pirkhan,Surat
Surat_V016341,Patel Rachhodbhai Dahyabhai,Surat
Surat_V016342,Mavjibhai Laxmanbhai Sandis,Surat
Surat_V016343,Manubhai Hargovinddas Barot,Surat
Surat_V016344,Patel Thakorbhai Ragabhai,Surat
Surat_V016345,Pardiwala Mahmood Zerudin,Surat
Surat_V016346,C.D.Patel,Surat
Surat_V016347,Kashiram Rana,Surat
Mandvi_V016348,Vikrambhai Dahyabhai Patel,Mandvi
Mandvi_V016349,Bhoya Manhibhai Zulubhai,Mandvi
Mandvi_V016350,Chaudhary Ashokbhai Chhanabhai,Mandvi
Mandvi_V016351,Chaudhary Mongibhai Bhangjibhai,Mandvi
Mandvi_V016352,Donwala Naranbhai Harjibhai,Mandvi
Mandvi_V016353,Ghamit Chhitubhai Devibhai,Mandvi
Bulsar_V016354,Chaudhari Jethabhai Keshavbhai,Bulsar
Bulsar_V016355,Garasia Ambubhai Laxamanbhai,Bulsar
Bulsar_V016356,Patel Uttambhai Harjibhai,Bulsar
Bulsar_V016357,Ajunbhai Lallubhai Patel,Bulsar
Kutch_V016358,Hemnani Narandas Rupchand,Kutch
Kutch_V016359,Serathia Premji Ramji,Kutch
Kutch_V016360,Rathod Kalyan Singh (Kalubha) Madarsingji,Kutch
Kutch_V016361,Shah Pareshkumar Vrujlal,Kutch
Kutch_V016362,Thacker Jayantilal Govind,Kutch
Kutch_V016363,Nirmal Sinh Manubha Jhala,Kutch
Kutch_V016364,Thaker Vishanji Kevalram,Kutch
Kutch_V016365,Gangaram Prem Chand,Kutch
Kutch_V016366,Desai Jayantilal Gagaldas,Kutch
Kutch_V016367,Harijan Nagshi Atmaram,Kutch
Kutch_V016368,Ashok Darji,Kutch
Kutch_V016369,Harijan Jeram Mohan,Kutch
Kutch_V016370,Danicha Poonam Velji,Kutch
Kutch_V016371,Thacker Punamchand Manjimal,Kutch
Kutch_V016372,Rathod Dhanji Ladhabhai,Kutch
Kutch_V016373,Vaishnav Upendra Ramniklal,Kutch
Kutch_V016374,Babulal Meghji Shah,Kutch
Kutch_V016375,Patel Harilal Nanji,Kutch
Surendranagar_V016376,Parmar Govabhai Becharbhai,Surendranagar
Surendranagar_V016377,Zala Nirubha Ladhubha,Surendranagar
Surendranagar_V016378,Mer Karshan Vashram,Surendranagar
Surendranagar_V016379,Patrakar Bhati N.S.,Surendranagar
Surendranagar_V016380,Makwana Ukabhai Amarbhai,Surendranagar
Surendranagar_V016381,Ajitsinh Rana,Surendranagar
Surendranagar_V016382,Shah Himatlal Mohandas,Surendranagar
Surendranagar_V016383,Becharbhai Kuberbhai Lakum,Surendranagar
Surendranagar_V016384,Dharmendrasinh Pravisinh Rana,Surendranagar
Surendranagar_V016385,Patel Kantilal Bhikhalal,Surendranagar
Surendranagar_V016386,Majid Ibrahim Shaikh,Surendranagar
Surendranagar_V016387,Harshad Rameshwarbhai Vyas,Surendranagar
Surendranagar_V016388,Garasia Vaghela Satubha Kanubha,Surendranagar
Surendranagar_V016389,Upadhyay Bhavani Shanker Amrutlal,Surendranagar
Surendranagar_V016390,Babulal Jivabhai Saresa,Surendranagar
Surendranagar_V016391,Zala Jatubha Jivubha,Surendranagar
Surendranagar_V016392,Bharat Sinha Zala,Surendranagar
Surendranagar_V016393,Praghuman Dadheka,Surendranagar
Surendranagar_V016394,Sanat Magnlal Mehta,Surendranagar
Surendranagar_V016395,Kolipatel Somabhai Gadabhai,Surendranagar
Jamnagar_V016396,Bhagad Jafar Mamad,Jamnagar
Jamnagar_V016397,Rajendraprasad Ratilal Pandya,Jamnagar
Jamnagar_V016398,Katriya Naranbhai Sidibhai,Jamnagar
Jamnagar_V016399,Goriya Masari Naran,Jamnagar
Jamnagar_V016400,Jesani Parsotam Ladharam,Jamnagar
Jamnagar_V016401,Jadeja Ghanshyamsinh Bhurubha,Jamnagar
Jamnagar_V016402,Madam Ranamal Lakhi,Jamnagar
Jamnagar_V016403,Patel Jamanlal Premjibhai,Jamnagar
Jamnagar_V016404,Sumaniya Kalabha Ravabha,Jamnagar
Jamnagar_V016405,Vachhani Hematkumar Dayalal,Jamnagar
Jamnagar_V016406,Rajyaguru Rajesh Narbheshankar (R.N. Rajyaguru),Jamnagar
Jamnagar_V016407,Desai Babulal Mohanlal,Jamnagar
Jamnagar_V016408,Pankhaniya Dayalaldevaji,Jamnagar
Jamnagar_V016409,Parmar Govindbhai Muljibhai,Jamnagar
Jamnagar_V016410,Kankhara Rameshchandra Narotamdas,Jamnagar
Jamnagar_V016411,Jadeja Dollatsinh Pratapsinh,Jamnagar
Jamnagar_V016412,Madam Ghelubhai Rambhai,Jamnagar
Jamnagar_V016413,Urmilaben Chimanbhai Patel (Dr. Urimila Ben Patel) (W),Jamnagar
Jamnagar_V016414,Kordiya Chandresh Kumar Valjibhai,Jamnagar
Rajkot_V016415,Vadodoroa Rameshchandra Mohanbhai,Rajkot
Rajkot_V016416,Dave Jasvantrai Motilal,Rajkot
Rajkot_V016417,Bakali Hanifbhai Valimamand (Mamen),Rajkot
Rajkot_V016418,Bhensania Arvind Punabhai,Rajkot
Rajkot_V016419,Ashvin Naranbhai Langa (Gadhavi),Rajkot
Rajkot_V016420,Viradia Rasiklal Gandubha,Rajkot
Rajkot_V016421,Narender Kumaramrutlal Luhar,Rajkot
Rajkot_V016422,Faridaben Kashambhai Juneja (W),Rajkot
Rajkot_V016423,Kataria Ebhabai Sidibhai,Rajkot
Rajkot_V016424,Rajendrasinh Fate Singh Parmar,Rajkot
Rajkot_V016425,Bhalodia Kishorbhai Dayabhai,Rajkot
Rajkot_V016426,Ahir Kanabhai Lakshmanbhai,Rajkot
Rajkot_V016427,Popat Prabhudas Vallabhadas,Rajkot
Rajkot_V016428,J.V. Thakkar,Rajkot
Rajkot_V016429,Rajibhai K. Satodia,Rajkot
Rajkot_V016430,Atulkumar Ravishankar Shukla,Rajkot
Rajkot_V016431,Manoharsinhji Pradumnasinhji Jadeja,Rajkot
Rajkot_V016432,Shivlalbhai Veraria,Rajkot
Porbandar_V016433,Pandya Bhagirathbhai Ravishanker,Porbandar
Porbandar_V016434,Chaudhari Kishan Meghji,Porbandar
Porbandar_V016435,Nakum Pancha Jina,Porbandar
Porbandar_V016436,Odera Keshav Veja,Porbandar
Porbandar_V016437,Panchan Lakha Vira,Porbandar
Porbandar_V016438,Prabhavati Premji Raimagiya (W),Porbandar
Porbandar_V016439,Thanki Mohanlal Vashram,Porbandar
Porbandar_V016440,Shingrakhiya Mohan Hardas,Porbandar
Porbandar_V016441,Padaliya Mansukhlal Gangadas,Porbandar
Porbandar_V016442,Javiya Jayasukhlal Laxmidas,Porbandar
Porbandar_V016443,Shingrakhiya Rama Nathu,Porbandar
Porbandar_V016444,Navivala Amin Ismail,Porbandar
Porbandar_V016445,Makwana Kanabhai Hamirbhai,Porbandar
Porbandar_V016446,Maru Raja Lila,Porbandar
Porbandar_V016447,Hathi Hemendra Bhagwandas,Porbandar
Porbandar_V016448,Der Jethabhai Fogalbhai,Porbandar
Porbandar_V016449,Manvar Balwantbhai Bachubhai,Porbandar
Porbandar_V016450,Patel Hiralal Madhavjibhai,Porbandar
Junagadh_V016451,Panchabhai Masaribhai Kalasariya,Junagadh
Junagadh_V016452,Chhaganbhai Bhagavanbhai Bambhaniya,Junagadh
Junagadh_V016453,Dhandhal Nankubhai Abhelbhai,Junagadh
Junagadh_V016454,Kishanbhai Baijuram Dhamel,Junagadh
Junagadh_V016455,Pipaliya Mohanlal Karshanbhai,Junagadh
Junagadh_V016456,Makwana Mansukh Savaji (Alias) Mandeep,Junagadh
Junagadh_V016457,Khiraiya Jamnadas Mangalji (Th. Babubhai Praymaswala),Junagadh
Junagadh_V016458,Vyas Prakashkumar Himtalal,Junagadh
Junagadh_V016459,Bhalodiya Laxmidas Naran,Junagadh
Junagadh_V016460,Akhed Meraman Jivabhai Alias Mahesh,Junagadh
Junagadh_V016461,Dabibhai Mohanbhai Tulsibhai,Junagadh
Junagadh_V016462,Sondarva Meghaji Badha,Junagadh
Junagadh_V016463,Chavada Gorabhai Vikramhai,Junagadh
Junagadh_V016464,Solanki Muljibhai Dayabhai,Junagadh
Junagadh_V016465,Karamshibhai Narsi Bhai Vadaliya,Junagadh
Junagadh_V016466,Pethalji Nathabhai Chavada,Junagadh
Junagadh_V016467,Govindbhai Kanjibhai (Shekhada),Junagadh
Junagadh_V016468,Chikhaliya Bhavenaben Devrajbhai (W),Junagadh
Amreli_V016469,Limbasiya Bharatbhai Babubhai,Amreli
Amreli_V016470,Jadav Narshibhai Nathubhai,Amreli
Amreli_V016471,Zaveri Haribhai Laljibhai,Amreli
Amreli_V016472,Rajyaguru Lalitkumar Tulsidas,Amreli
Amreli_V016473,Shekhva Jivabhai Abhalbhai,Amreli
Amreli_V016474,Vegda Bavjibhai Bhikhabhai,Amreli
Amreli_V016475,Valodara Vajubhai Jivabhai,Amreli
Amreli_V016476,Parmar Haribhai Govindbhai,Amreli
Amreli_V016477,Makwana Ramjibhai Nathabhai,Amreli
Amreli_V016478,Ravall Laxmikant Vijay Shankar,Amreli
Amreli_V016479,Sabalpara Kalubhai Manjibhai,Amreli
Amreli_V016480,Vaghela Starbhai Tarmahamd,Amreli
Amreli_V016481,Bhatt Vinodrai Vrujilal,Amreli
Amreli_V016482,Dhadhal Nankubhai Abhalbhai,Amreli
Amreli_V016483,Kanubhai Keshavbhai Chauhan,Amreli
Amreli_V016484,Tank Kallubhai Virjibhai,Amreli
Amreli_V016485,Bagda Bhanjibhai Punabhai,Amreli
Amreli_V016486,Dabasara Vinubhai Valjibhai,Amreli
Amreli_V016487,Raval Bhartiben Bhagvatiprasad (W),Amreli
Amreli_V016488,Kankrecha Nanjibhai Bhimjibhai,Amreli
Amreli_V016489,Vasoya Bhikhalal Vallabhai,Amreli
Amreli_V016490,Maniyar Bhartiben Hasmukh (W),Amreli
Amreli_V016491,Bavanjibhai Madhabhai,Amreli
Amreli_V016492,Rafusa Savjibhai Ramjibhai,Amreli
Amreli_V016493,Dhanani Deepakbhai Babulal,Amreli
Amreli_V016494,Kotadiya Manubhai Naranbhai,Amreli
Amreli_V016495,Dilipbhai Sanghani,Amreli
Bhavnagar_V016496,Kachara Harjibhai Ishabhai,Bhavnagar
Bhavnagar_V016497,Husen Hamdard,Bhavnagar
Bhavnagar_V016498,Nanajibhai Vashrambhai Patel,Bhavnagar
Bhavnagar_V016499,Roshanben Bhikhubhai Belim (W),Bhavnagar
Bhavnagar_V016500,Moradiya Tulsibhai K. Patel,Bhavnagar
Bhavnagar_V016501,Netarvala Arjunbhai Boghabhai,Bhavnagar
Bhavnagar_V016502,Hasubhai Trivedi,Bhavnagar
Bhavnagar_V016503,Dhirubhai Chitharbhai Bambhaniya,Bhavnagar
Bhavnagar_V016504,Kalubhai Patel,Bhavnagar
Bhavnagar_V016505,Bambhaniya Oghadbhai Motibhai,Bhavnagar
Bhavnagar_V016506,Mali Labhubhai (Pendawala),Bhavnagar
Bhavnagar_V016507,Baldaniya Chhaganbhai Jerambhai,Bhavnagar
Bhavnagar_V016508,Gauswami Shantigiri M.,Bhavnagar
Bhavnagar_V016509,Kukreja Lekhrajmal Gokaldas,Bhavnagar
Bhavnagar_V016510,Sutriya Trikambhai Patel,Bhavnagar
Bhavnagar_V016511,Kasambhai Saiyad,Bhavnagar
Bhavnagar_V016512,Sarviya Bhoopatsingh Ladhubha,Bhavnagar
Bhavnagar_V016513,Dokadiya Tarmahmad Hasambhai,Bhavnagar
Bhavnagar_V016514,Chauhan Baldipbhai Tishabhai,Bhavnagar
Bhavnagar_V016515,Pravinsinhji Jadeja,Bhavnagar
Bhavnagar_V016516,Dhanajibhai Baladhiya,Bhavnagar
Bhavnagar_V016517,Mahavirsinh Harisinhji Gohil,Bhavnagar
Dhandhuka_V016518,Makwana Keshavlal Kuberbhai (K.K. Makwana),Dhandhuka
Dhandhuka_V016519,Parmar Tannben Baljibhai (W),Dhandhuka
Dhandhuka_V016520,Chauhan Dhanjibhai Jivabhai,Dhandhuka
Dhandhuka_V016521,Makwana Bhanjibhai Ukabhai,Dhandhuka
Dhandhuka_V016522,Manhar Chavda,Dhandhuka
Dhandhuka_V016523,Makwana Arjanbhai Kesarbhai,Dhandhuka
Dhandhuka_V016524,Jethabhai Samabhai Jhala,Dhandhuka
Dhandhuka_V016525,Chavda Hirabhai Ramjibhai,Dhandhuka
Dhandhuka_V016526,Jadav Govindbhai Ramijhbai,Dhandhuka
Dhandhuka_V016527,Chavda Maganbhai Punabhai,Dhandhuka
Dhandhuka_V016528,Harijan Mangabhai Gigabhai,Dhandhuka
Dhandhuka_V016529,Rathod Haribhai Keshavbhai (Modasarwala),Dhandhuka
Dhandhuka_V016530,Solanki Dinesh Somchand,Dhandhuka
Dhandhuka_V016531,Narsinh Makwana,Dhandhuka
Dhandhuka_V016532,Ratilal Verma,Dhandhuka
Ahmedabad_V016533,Lakhtarwala Fakirmohamadkhan Rasulkhan,Ahmedabad
Ahmedabad_V016534,Dave Mahendrakumar Maganlal,Ahmedabad
Ahmedabad_V016535,Bhusari Shaligram Tulsiram,Ahmedabad
Ahmedabad_V016536,Ikramull Islam M. Saiyad,Ahmedabad
Ahmedabad_V016537,Arvindbhai Ramanlal Jani,Ahmedabad
Ahmedabad_V016538,Vionodbhai Ishwarlal Dalwadi,Ahmedabad
Ahmedabad_V016539,Makwana Govind Rudabhai,Ahmedabad
Ahmedabad_V016540,Kumar Shantilal Virjibhai,Ahmedabad
Ahmedabad_V016541,Sheth Dilipkumar Jayantilal,Ahmedabad
Ahmedabad_V016542,Mahmad Hanif Saikh,Ahmedabad
Ahmedabad_V016543,Parmar Jivabhai Jasabhai,Ahmedabad
Ahmedabad_V016544,Khetani Chandulal Harakhchand,Ahmedabad
Ahmedabad_V016545,Christian B.N.,Ahmedabad
Ahmedabad_V016546,Haridas Ambabhai Patel,Ahmedabad
Ahmedabad_V016547,Dhirubhai Jay Gurudevwala,Ahmedabad
Ahmedabad_V016548,Pandit Triloknath Laltaprasad Mishra,Ahmedabad
Ahmedabad_V016549,Barot Nandubhai Bakorbhai,Ahmedabad
Ahmedabad_V016550,A.K. Shah,Ahmedabad
Ahmedabad_V016551,Vaghela Chandansingh Ratansingh,Ahmedabad
Ahmedabad_V016552,Tank Mohmed Yunus Allarakhabhai,Ahmedabad
Ahmedabad_V016553,Dave Manojkumar Navinchandra,Ahmedabad
Ahmedabad_V016554,Mrugesh Vaishnav,Ahmedabad
Ahmedabad_V016555,Sheikh Ayesha Begum Mohmadali (W),Ahmedabad
Ahmedabad_V016556,Maganbhai Barot,Ahmedabad
Ahmedabad_V016557,Harin Pathak,Ahmedabad
Gandhinagar_V016558,Rajora Rajendraprasad Shankerlal,Gandhinagar
Gandhinagar_V016559,Kishanji Genji Jadeja,Gandhinagar
Gandhinagar_V016560,Ramanlal Moltilal Patel,Gandhinagar
Gandhinagar_V016561,Rajkumar Verma,Gandhinagar
Gandhinagar_V016562,Thakor Ramchandra Naranji,Gandhinagar
Gandhinagar_V016563,Batuk G. Patel,Gandhinagar
Gandhinagar_V016564,Prasad B. Khgej,Gandhinagar
Gandhinagar_V016565,Indumati Chimanlal Surana (W),Gandhinagar
Gandhinagar_V016566,Thakkersuresh Dulabhaji,Gandhinagar
Gandhinagar_V016567,Lallubhai Bhikhabhai Yadav,Gandhinagar
Gandhinagar_V016568,Yagnik Bechardas Govindram,Gandhinagar
Gandhinagar_V016569,B.H. Yadav,Gandhinagar
Gandhinagar_V016570,Prajapati Ramanbhai Ramabhai,Gandhinagar
Gandhinagar_V016571,Kanani Purushottambhai Devjibhai,Gandhinagar
Gandhinagar_V016572,Pradeep Sagar,Gandhinagar
Gandhinagar_V016573,Shah Nagindas Chimanlal,Gandhinagar
Gandhinagar_V016574,Kamlesh B. Pandya,Gandhinagar
Gandhinagar_V016575,Ramubhai Manilal Patni,Gandhinagar
Gandhinagar_V016576,Dabhi Gopalji Chhaguji,Gandhinagar
Gandhinagar_V016577,Parikh Mahesh Amrutlal,Gandhinagar
Gandhinagar_V016578,Ajmeri Rafik Jamalbhai,Gandhinagar
Gandhinagar_V016579,Satyandranath (Moni) Chaturvedi,Gandhinagar
Gandhinagar_V016580,Dixit Narendra (Dixit Bhai),Gandhinagar
Gandhinagar_V016581,Purushotam Ganesh Mavalankar,Gandhinagar
Gandhinagar_V016582,Sendhaji Thakor,Gandhinagar
Gandhinagar_V016583,G.I. Patel,Gandhinagar
Gandhinagar_V016584,Lal Krishna Advani,Gandhinagar
Mehsana_V016585,Yogi Navinbhai Mafatlal,Mehsana
Mehsana_V016586,Vaghela Dalpatsinh Chhaguji,Mehsana
Mehsana_V016587,Hajibhai Kasambhai Sipai,Mehsana
Mehsana_V016588,Maheriya Govindbhai Gangaram,Mehsana
Mehsana_V016589,Nasibkhan Pathan,Mehsana
Mehsana_V016590,Chaudhary Visabhai Kuberbhai,Mehsana
