pc_name,cand_name,partyname,totvotpoll,electors
Faridabad,Banwari Lal,Janata Party,2316.0,1394387.0
Faridabad,Prem Chand Premi,Independent,2399.0,1394387.0
Faridabad,Tayub Hussain,Independent,2460.0,1394387.0
Faridabad,Ram Dutt Aheriya,Independent,4272.0,1394387.0
Faridabad,Pandit Nathin Ram Kaushik,Independent,4330.0,1394387.0
Faridabad,Usman Khan,Independent,4959.0,1394387.0
Faridabad,Daya Ram Seini,Independent,5595.0,1394387.0
Faridabad,Aas Mohamad Khan,Independent,6367.0,1394387.0
Faridabad,Devi Singh Tewatia,Independent,6858.0,1394387.0
Faridabad,Vali Mohammed,Independent,8611.0,1394387.0
Faridabad,Swaraj Lamba,Janata Dal,32633.0,1394387.0
Faridabad,Rati Ram S/O.Ammi,All India Indira Congress (Tiwari),32676.0,1394387.0
Faridabad,Shantvir Vashist,Samata Party,35372.0,1394387.0
Faridabad,Shiv Narain,Bahujan Samaj Party,56733.0,1394387.0
Faridabad,Hidayat Khan,Samajwadi Party,65005.0,1394387.0
Faridabad,Avtar Singh Bhadana,Indian National Congress,230778.0,1394387.0
Faridabad,Ram Chander,Bharatiya Janata Party,292294.0,1394387.0
Mahendragarh,Radhe Shyam Mudgil,Independent,633.0,1237989.0
Mahendragarh,Ravinder Pal Singh,Independent,726.0,1237989.0
Mahendragarh,Dhansi,Independent,942.0,1237989.0
Mahendragarh,Randhir,Independent,1198.0,1237989.0
Mahendragarh,Ranjeet,Independent,1204.0,1237989.0
Mahendragarh,Daulat Ram,Independent,1833.0,1237989.0
Mahendragarh,Dharamvir,Independent,1867.0,1237989.0
Mahendragarh,Deshraj Yadav,Independent,2287.0,1237989.0
Mahendragarh,Braham Parkash,Independent,2735.0,1237989.0
Mahendragarh,Mohan Lal Joshi,Independent,2939.0,1237989.0
Mahendragarh,Santosh Kumar Sain,Independent,3441.0,1237989.0
Mahendragarh,Bharat Lal,Rashtriya Kisan Party,3635.0,1237989.0
Mahendragarh,Birju Singh,Janata Party,3804.0,1237989.0
Mahendragarh,Surjeet Singh,Independent,3977.0,1237989.0
Mahendragarh,Aphria Ram Singh,Independent,4112.0,1237989.0
Mahendragarh,Mool Chand,Independent,4133.0,1237989.0
Mahendragarh,Gobind Singh Rao,Independent,4628.0,1237989.0
Mahendragarh,Ved Parkash Vidrohi,Janata Dal,7774.0,1237989.0
Mahendragarh,Jai Narain Singh Yadav,Samajwadi Party,13920.0,1237989.0
Mahendragarh,Prabhu Lal Batra,Akhil Bharatiya Jan Sangh,14292.0,1237989.0
Mahendragarh,Raj Dahiya,All India Indira Congress (Tiwari),27583.0,1237989.0
Mahendragarh,Kanwar Singh Kalwari,Samata Party,66049.0,1237989.0
Mahendragarh,Raghu Yadav,Bahujan Samaj Party,136475.0,1237989.0
Mahendragarh,Rao Birender Singh,Indian National Congress,216999.0,1237989.0
Mahendragarh,Ram Singh,Bharatiya Janata Party,265034.0,1237989.0
Bhiwani,Rajiv,Independent,167.0,1060563.0
Bhiwani,Jaivir,Independent,172.0,1060563.0
Bhiwani,Ram Mehar,Independent,238.0,1060563.0
Bhiwani,Bharat Bhushan,Independent,246.0,1060563.0
Bhiwani,Laxman Das,Independent,287.0,1060563.0
Bhiwani,Satya Narayan,Independent,321.0,1060563.0
Bhiwani,Balwan,Independent,356.0,1060563.0
Bhiwani,Jagdish Prasad,Independent,360.0,1060563.0
Bhiwani,Raj Kumar,Independent,382.0,1060563.0
Bhiwani,Satbir,Independent,388.0,1060563.0
Bhiwani,Suraj Bhan,Independent,402.0,1060563.0
Bhiwani,Inder Singh,Independent,404.0,1060563.0
Bhiwani,Chhallu Ram,Independent,468.0,1060563.0
Bhiwani,Rajbir Singh,Independent,558.0,1060563.0
Bhiwani,Jogender,Independent,706.0,1060563.0
Bhiwani,Hanuman,Independent,720.0,1060563.0
Bhiwani,Sewadhari,Independent,760.0,1060563.0
Bhiwani,Puran,Independent,815.0,1060563.0
Bhiwani,Chhotu Ram,Independent,869.0,1060563.0
Bhiwani,Ranbir Singh,Independent,873.0,1060563.0
Bhiwani,Sultan Singh,All India Forward Bloc,884.0,1060563.0
Bhiwani,Sube Singh,Independent,963.0,1060563.0
Bhiwani,Vinod Kumar,Shivsena,1022.0,1060563.0
Bhiwani,Om Parkash,Independent,1131.0,1060563.0
Bhiwani,Sher Singh,Independent,1244.0,1060563.0
Bhiwani,Daya Ram,Independent,1283.0,1060563.0
Bhiwani,Ran Singh S/O Patram,Independent,1335.0,1060563.0
Bhiwani,Partap,Independent,1452.0,1060563.0
Bhiwani,Satpal,Independent,1768.0,1060563.0
Bhiwani,Karamvir,Janata Party,1803.0,1060563.0
Bhiwani,Devi Lal,Independent,1937.0,1060563.0
Bhiwani,Ranbir,Akhil Bharatiya Dalit Utthan Party,1996.0,1060563.0
Bhiwani,Kundan Kumar,Republican Party Of India,2332.0,1060563.0
Bhiwani,Subhash Saini,Independent,2336.0,1060563.0
Bhiwani,Sushil Kumar,Independent,4236.0,1060563.0
Bhiwani,Puran Mal Sharma,Independent,4742.0,1060563.0
Bhiwani,Ran Singh S/O.Jiwan Singh,Janhit Morcha,5954.0,1060563.0
Bhiwani,Dharmender,Independent,6351.0,1060563.0
Bhiwani,Ram Swaroop Verma,Janata Dal,8109.0,1060563.0
Bhiwani,Bhola Ram,All India Indira Congress (Tiwari),8516.0,1060563.0
Bhiwani,Gopi Ram Vashistha,Samata Party,73654.0,1060563.0
Bhiwani,Jangbir Singh,Indian National Congress,181271.0,1060563.0
Bhiwani,Surender Singh,Haryana Vikas Party,406454.0,1060563.0
Hissar,Anand,Independent,232.0,1030467.0
Hissar,Gulshan,Independent,279.0,1030467.0
Hissar,Jagat Singh,Independent,536.0,1030467.0
Hissar,Babu Ram,Independent,543.0,1030467.0
Hissar,Raj Kumar,Independent,770.0,1030467.0
Hissar,Bharthu,Independent,781.0,1030467.0
Hissar,Moti Lal,Independent,789.0,1030467.0
Hissar,Dharam Vir S/O Arjun Dev,Independent,822.0,1030467.0
Hissar,Rattan Lal,Independent,826.0,1030467.0
Hissar,Ajay Kumar,Political Party Of National Management Service,889.0,1030467.0
Hissar,Narinder Kumar,Independent,891.0,1030467.0
Hissar,Jai Parkash S/O Nathu Ram,Independent,922.0,1030467.0
Hissar,Sham Lal,Independent,979.0,1030467.0
Hissar,Ram Gopal,Independent,1059.0,1030467.0
Hissar,Ramesh,Independent,1067.0,1030467.0
Hissar,Vidya Devi,Independent,1102.0,1030467.0
Hissar,Lalit Kumar,Independent,1242.0,1030467.0
Hissar,Sunder Singh,Independent,1311.0,1030467.0
Hissar,Anil,Independent,1515.0,1030467.0
Hissar,Dharam Vir S/O Kesho Ram,Independent,1782.0,1030467.0
Hissar,Chander Shekhar,Janata Party,2082.0,1030467.0
Hissar,Chander Bhan,Independent,2103.0,1030467.0
Hissar,Sajjan Singh,Independent,2226.0,1030467.0
Hissar,Ram Niwas,Independent,2329.0,1030467.0
Hissar,Sat Pal,Independent,2522.0,1030467.0
Hissar,Ved Parkash Sharma,Independent,2740.0,1030467.0
Hissar,Suraj Bhan,Independent,6250.0,1030467.0
Hissar,Sher Singh,Independent,8289.0,1030467.0
Hissar,Rajiv Kumar,Independent,10162.0,1030467.0
Hissar,Vijay Kumar,All India Indira Congress (Tiwari),28239.0,1030467.0
Hissar,Sukh Dev,Bahujan Samaj Party,36308.0,1030467.0
Hissar,Phool Singh Sheokand,Independent,56307.0,1030467.0
Hissar,Surjeet Singh,Indian National Congress,107953.0,1030467.0
Hissar,Gauri Shanker,Samata Party,131750.0,1030467.0
Hissar,Jai Parkash S/O Harikesh,Haryana Vikas Party,306402.0,1030467.0
Sirsa,Mahabir Singh,Independent,1089.0,1072284.0
Sirsa,Kartara Ram,Independent,1153.0,1072284.0
Sirsa,Khazan Singh,Independent,1539.0,1072284.0
Sirsa,Radhe Shyam,Independent,1620.0,1072284.0
Sirsa,Raj Kumar,Independent,1754.0,1072284.0
Sirsa,Om Parkash,Independent,1997.0,1072284.0
Sirsa,Didar Singh,Independent,2196.0,1072284.0
Sirsa,Makhan Lal Alias Madan Lal,Independent,2234.0,1072284.0
Sirsa,Ranjit,Independent,2531.0,1072284.0
Sirsa,Dharam Singh,Independent,3025.0,1072284.0
Sirsa,Pyare Lal,Independent,4191.0,1072284.0
Sirsa,Ram Swroop,Independent,5119.0,1072284.0
Sirsa,Devi Lal,Independent,5251.0,1072284.0
Sirsa,Phool Singh,Independent,5700.0,1072284.0
Sirsa,Gian Parkash,Independent,8832.0,1072284.0
Sirsa,Baldev Singh Badal,Independent,15130.0,1072284.0
Sirsa,Parkash Singh,Communist Party Of India,27573.0,1072284.0
Sirsa,Hans Raj,Bharatiya Janata Party,195451.0,1072284.0
Sirsa,Sushil Kumar,Samata Party,260312.0,1072284.0
Sirsa,Selja,Indian National Congress,275459.0,1072284.0
Ambala,Jagdish Lal,Independent,486.0,1092422.0
Ambala,Kehar Singh,Independent,1257.0,1092422.0
Ambala,Sunder Lal,Independent,2414.0,1092422.0
Ambala,Man Phool Singh,Samajwadi Janata Party (Rashtriya),5421.0,1092422.0
Ambala,Maya Ram,Bahujan Samaj Party (Ambedkar),5819.0,1092422.0
Ambala,Amar Dass,Janata Dal,6258.0,1092422.0
Ambala,Raj Kumar,Indian National Congress,174171.0,1092422.0
Ambala,Suraj Bhan,Bharatiya Janata Party,270928.0,1092422.0
Ambala,Aman Kumar Nagra,Bahujan Samaj Party,273792.0,1092422.0
Kurukshetra,Raj Kumar,Independent,629.0,1089508.0
Kurukshetra,Gurnam Singh,Independent,705.0,1089508.0
Kurukshetra,Amar Sharma,Shivsena,1264.0,1089508.0
Kurukshetra,Bali Ram,Independent,2274.0,1089508.0
Kurukshetra,Mahinder Singh,Samajwadi Party,2285.0,1089508.0
Kurukshetra,Balbir,Independent,2368.0,1089508.0
Kurukshetra,Hawa Singh,All India Indira Congress (Secular),6559.0,1089508.0
Kurukshetra,Shyam Singh Rana,Samajwadi Janata Party (Rashtriya),42105.0,1089508.0
Kurukshetra,Jatinder Singh Kaka,Haryana Vikas Party,181791.0,1089508.0
Kurukshetra,Kuldip Sharma,Indian National Congress,191867.0,1089508.0
Kurukshetra,Kailasho Devi,Haryana Lok Dal (Rastriya),333387.0,1089508.0
Karnal,Som Parkash Kashyap,Independent,229.0,1137817.0
Karnal,Chhakan Lal,Independent,264.0,1137817.0
Karnal,Laj Pat Rai,Independent,423.0,1137817.0
Karnal,Manphool Singh,Independent,484.0,1137817.0
Karnal,Mohan Rao Saheb,Independent,644.0,1137817.0
Karnal,Mittar Pal,Ajeya Bharat Party,996.0,1137817.0
Karnal,Naresh,Independent,1016.0,1137817.0
Karnal,Ishwar Chand Aggarwal,Samajwadi Party,2827.0,1137817.0
Karnal,Bijender,Independent,4114.0,1137817.0
Karnal,Rajender Singh Verma,Samajwadi Janata Party (Rashtriya),9837.0,1137817.0
Karnal,Chasam Pal Singh Nain,Janata Dal,15900.0,1137817.0
Karnal,Umed Singh Kashyap,Haryana Lok Dal (Rastriya),156565.0,1137817.0
Karnal,I.D. Swami,Bharatiya Janata Party,275689.0,1137817.0
Karnal,Bhajan Lal,Indian National Congress,327750.0,1137817.0
Sonepat,Kelawati,Independent,243.0,1059823.0
Sonepat,Dharamvir,Independent,279.0,1059823.0
Sonepat,Sat Guru Dass,Independent,282.0,1059823.0
Sonepat,Rohtas,Independent,870.0,1059823.0
Sonepat,Rajesh Kumar,Independent,1376.0,1059823.0
Sonepat,Hari Parkash,Independent,1461.0,1059823.0
Sonepat,Basant,Independent,1643.0,1059823.0
Sonepat,Raj Pal,Independent,1676.0,1059823.0
Sonepat,Raj Singh Tehlan,Janata Party,1865.0,1059823.0
Sonepat,Kitab Singh,Independent,2747.0,1059823.0
Sonepat,Ramehar,Independent,3152.0,1059823.0
Sonepat,Harsarup Singh,Independent,3362.0,1059823.0
Sonepat,Sanjay,Samajwadi Party,3774.0,1059823.0
Sonepat,Balbir,Indian National Congress,82292.0,1059823.0
Sonepat,Arvind Kumar,Shivsena,143911.0,1059823.0
Sonepat,Abhey Ram Dahiya,Haryana Vikas Party,152975.0,1059823.0
Sonepat,Kishan Singh,Haryana Lok Dal (Rastriya),290299.0,1059823.0
Rohtak,Harish Chander,Independent,154.0,939007.0
Rohtak,Mukhtiar Singh,Independent,164.0,939007.0
Rohtak,Lt.Col.Hari Narayan,Independent,191.0,939007.0
Rohtak,Devi Lal S/O Sh. Gurdayal,Independent,270.0,939007.0
Rohtak,Ramdhari Attkan,Independent,366.0,939007.0
Rohtak,Nafe,Independent,461.0,939007.0
Rohtak,Radhey Shyam,Independent,775.0,939007.0
Rohtak,Mukhtare,Independent,805.0,939007.0
Rohtak,Vijay Kumar,Independent,906.0,939007.0
Rohtak,Umed Singh,Janata Party,1071.0,939007.0
Rohtak,Mukesh Kumar,Independent,1093.0,939007.0
Rohtak,Omkar,Independent,1623.0,939007.0
Rohtak,Kaptan Singh Rathee,Samajwadi Party,2717.0,939007.0
Rohtak,Anoop Singh,Independent,3776.0,939007.0
Rohtak,Ram Chander Jangra,Independent,4628.0,939007.0
Rohtak,Swami Indervesh,Bharatiya Janata Party,130895.0,939007.0
Rohtak,Devi Lal S/O Sh. Lekh Ram,Haryana Lok Dal (Rastriya),254568.0,939007.0
Rohtak,Bhupinder Singh,Indian National Congress,254951.0,939007.0
Faridabad,Dhyan Singh,Independent,250.0,1390542.0
Faridabad,Satyavir,Independent,314.0,1390542.0
Faridabad,Prempal Singh,Akhil Bharatiya Sena,441.0,1390542.0
Faridabad,Rattan Singh,Independent,528.0,1390542.0
Faridabad,Poonam Singh,Ajeya Bharat Party,673.0,1390542.0
Faridabad,Sumitra,Independent,800.0,1390542.0
Faridabad,Mange Ram,Manav Samaj Party,968.0,1390542.0
Faridabad,Krishan Kumar,Independent,1036.0,1390542.0
Faridabad,Farook,Independent,2303.0,1390542.0
Faridabad,Mahadev Sharma,Janata Dal,3194.0,1390542.0
Faridabad,Mohd. Azaz Khan,Samajwadi Party,4180.0,1390542.0
Faridabad,Dharmbir Bhadana,Bahujan Samaj Party,118009.0,1390542.0
Faridabad,Avtar Singh Bhadana,Samajwadi Janata Party (Rashtriya),173890.0,1390542.0
Faridabad,Khurshid Ahmad,Indian National Congress,288679.0,1390542.0
Faridabad,Ramchander Bainda,Bharatiya Janata Party,304022.0,1390542.0
Mahendragarh,Satendra Prasad,Independent,546.0,1225797.0
Mahendragarh,Major Parbhu Lal Batra,Akhil Bharatiya Jan Sangh,1677.0,1225797.0
Mahendragarh,Comrade Rajender,Independent,2040.0,1225797.0
Mahendragarh,Professor Surjit Singh,Independent,2143.0,1225797.0
Mahendragarh,Mahender Singh S/O Rao Lal Singh,Independent,3330.0,1225797.0
Mahendragarh,Tek Chand,Independent,4936.0,1225797.0
Mahendragarh,Raghu Yadav,Bahujan Samaj Party,188351.0,1225797.0
Mahendragarh,Col .Ram Singh,Bharatiya Janata Party,260990.0,1225797.0
Mahendragarh,Inderjit Singh,Indian National Congress,329126.0,1225797.0
Bhiwani,Hawa Singh,Independent,63.0,1052297.0
Bhiwani,Sat Pal,Independent,122.0,1052297.0
Bhiwani,Tara Chand,Independent,135.0,1052297.0
Bhiwani,Ram Mehar,Independent,145.0,1052297.0
Bhiwani,Surender Kumar,Independent,150.0,1052297.0
Bhiwani,Satvir Singh,Independent,171.0,1052297.0
Bhiwani,Surender,Independent,188.0,1052297.0
Bhiwani,Paramjit Singh,Independent,204.0,1052297.0
Bhiwani,Vinod Kumar,Shivsena,277.0,1052297.0
Bhiwani,Surender Singh S/O Dhoop Singh,Independent,322.0,1052297.0
Bhiwani,Sukhchen,Independent,358.0,1052297.0
Bhiwani,Laxmi,Akhil Bharat Hindu Mahasabha,426.0,1052297.0
Bhiwani,Raj Pal,Independent,491.0,1052297.0
Bhiwani,Mahender S/O Gig Raj,Independent,726.0,1052297.0
Bhiwani,Dr. Ram Singh Pachar,Independent,781.0,1052297.0
Bhiwani,Mahender S/O Ved Parkash,Independent,792.0,1052297.0
Bhiwani,Bir Singh Fauji,Independent,886.0,1052297.0
Bhiwani,Chhaju Ram,Janata Dal,3161.0,1052297.0
Bhiwani,Ranbir Singh Mahender,Indian National Congress,27789.0,1052297.0
Bhiwani,Ajay Singh,Haryana Lok Dal (Rastriya),351546.0,1052297.0
Bhiwani,Surender Singh S/O Bansi Lal,Haryana Vikas Party,361257.0,1052297.0
Hissar,Surender Singh,Independent,573.0,1026332.0
Hissar,Kartar Singh,Independent,648.0,1026332.0
Hissar,Shashi Bharat Bhushan,National Panthers Party,919.0,1026332.0
Hissar,Jai Parkash S/O Jai Lal,Independent,1154.0,1026332.0
Hissar,Bahadur Singh,Bharatiya Kisan Kamgar Party,1819.0,1026332.0
Hissar,Ajay,Independent,1957.0,1026332.0
Hissar,Prem Singh,Independent,2396.0,1026332.0
Hissar,Ram Kumar,Independent,2867.0,1026332.0
Hissar,Ashwani Kumar,Lok Shakti,2992.0,1026332.0
Hissar,Phool Singh Sheokand,Communist Party Of India (Marxist),25366.0,1026332.0
Hissar,Ranjit Singh,Indian National Congress,73251.0,1026332.0
Hissar,Jai Parkash Alias J.P.,Samajwadi Janata Party (Rashtriya),171129.0,1026332.0
Hissar,Om Parkash Jindal,Haryana Vikas Party,179780.0,1026332.0
Hissar,Surender Singh Barwala,Haryana Lok Dal (Rastriya),260271.0,1026332.0
Sirsa,Baljeet Singh,Independent,879.0,1073350.0
Sirsa,Raj Kumar,Independent,899.0,1073350.0
Sirsa,Om Parkash,Independent,1008.0,1073350.0
Sirsa,Partap,Independent,1034.0,1073350.0
Sirsa,Phool Singh,Independent,1137.0,1073350.0
Sirsa,Chhota Singh,Independent,1371.0,1073350.0
Sirsa,Sushil Kumar,Independent,1598.0,1073350.0
Sirsa,Darshan Lal,Independent,2397.0,1073350.0
Sirsa,Joginder Singh,Communist Party Of India,11270.0,1073350.0
Sirsa,Hans Raj,Bharatiya Janata Party,184562.0,1073350.0
Sirsa,Selja,Indian National Congress,215521.0,1073350.0
Sirsa,Dr.Sushil Kumar Indora,Haryana Lok Dal (Rastriya),309451.0,1073350.0
Ambala,Baljeet Singh Mandebar,Janata Dal (Secular),1124.0,1091846.0
Ambala,Ajay,Independent,1578.0,1091846.0
Ambala,Sushil,Independent,3743.0,1091846.0
Ambala,Krishan Chand,Republican Party Of India,5176.0,1091846.0
Ambala,Maya Ram,Bahujan Samaj Party (Ambedkar),6630.0,1091846.0
Ambala,Aman Kumar Nagra,Bahujan Samaj Party,83644.0,1091846.0
Ambala,Phool Chand Mullana,Indian National Congress,232982.0,1091846.0
Ambala,Rattan Lal Kataria,Bharatiya Janata Party,357460.0,1091846.0
Kurukshetra,Ramji Lal,Independent,519.0,1073147.0
Kurukshetra,Tilak Raj,Independent,791.0,1073147.0
Kurukshetra,Rajender Parshad,Independent,1097.0,1073147.0
Kurukshetra,Dharm Singh,Independent,1567.0,1073147.0
Kurukshetra,Balbir Singh,Independent,2814.0,1073147.0
Kurukshetra,Om Parkash,Independent,3177.0,1073147.0
Kurukshetra,Om Parkash Jindal,Indian National Congress,275091.0,1073147.0
Kurukshetra,Prof Kailasho Devi,Indian National Lok Dal,438701.0,1073147.0
Karnal,Tapesh Bagati,Independent,342.0,1131448.0
Karnal,Om Parkash,Independent,354.0,1131448.0
Karnal,Ami Lal,Independent,472.0,1131448.0
Karnal,Ugar Sain,Independent,553.0,1131448.0
Karnal,Devi Lal,Independent,755.0,1131448.0
Karnal,Anoop Singh,Independent,816.0,1131448.0
Karnal,Dwarka Parsad,Independent,1258.0,1131448.0
Karnal,Nar Singh Dass Gupta,Samajwadi Party,3045.0,1131448.0
Karnal,Bajinder Singh,Independent,3479.0,1131448.0
Karnal,Sukhvinder Singh,Independent,6150.0,1131448.0
Karnal,Ramphal Sharma,Independent,7405.0,1131448.0
Karnal,Pardeep Kumar,Bahujan Samaj Party,26860.0,1131448.0
Karnal,Bhajan Lal,Indian National Congress,285879.0,1131448.0
Karnal,I.D. Swami,Bharatiya Janata Party,433733.0,1131448.0
Sonepat,Hariparkash,Independent,1319.0,1057175.0
Sonepat,Sant Ram,Independent,1373.0,1057175.0
Sonepat,Kawal Singh,Nationalist Congress Party,1844.0,1057175.0
Sonepat,Sanjay,Samajwadi Party,1999.0,1057175.0
Sonepat,Chiranji Lal,Indian National Congress,190918.0,1057175.0
Sonepat,Kishan Singh Sangwan,Bharatiya Janata Party,457056.0,1057175.0
Rohtak,Ram Phal,Independent,290.0,938878.0
Rohtak,Mukhtiar Singh,Independent,338.0,938878.0
Rohtak,Col Rampal Singh,Independent,418.0,938878.0
Rohtak,Sajjan Singh,Independent,497.0,938878.0
Rohtak,Nafe,Independent,540.0,938878.0
Rohtak,Risal Singh,Independent,554.0,938878.0
Rohtak,Devender Kumar,Independent,753.0,938878.0
Rohtak,Anoop Singh,Independent,921.0,938878.0
Rohtak,Satender,Independent,2387.0,938878.0
Rohtak,Suraj Mal Hooda,Independent,4956.0,938878.0
Rohtak,Kanta,Samajwadi Party,5295.0,938878.0
Rohtak,Arvind Kumar Sharma,Independent,27265.0,938878.0
Rohtak,Bhupinder Singh,Indian National Congress,222233.0,938878.0
Rohtak,Inder Singh,Indian National Lok Dal,366926.0,938878.0
Faridabad,Harsh Mani,Independent,167.0,1330157.0
Faridabad,Ram Kishan Beniwal,Independent,354.0,1330157.0
Faridabad,Shiv Kumar,Independent,421.0,1330157.0
Faridabad,Tek Chand,Independent,500.0,1330157.0
Faridabad,Madan Lal Sharma,Independent,734.0,1330157.0
Faridabad,Baldev Singh,Independent,738.0,1330157.0
Faridabad,Tej Pal,Independent,940.0,1330157.0
Faridabad,Rattan Singh,Independent,1169.0,1330157.0
Faridabad,Daulat Singh Khatana,Samajwadi Party,1980.0,1330157.0
Faridabad,Shyam Sunder Kapoor,Haryana Vikas Party,37045.0,1330157.0
Faridabad,Zakir Hussain,Indian National Congress,333594.0,1330157.0
Faridabad,Ram Chander Bainda,Bharatiya Janata Party,367842.0,1330157.0
Mahendragarh,Major Prabhu Lal Batra,Akhil Bharatiya Jan Sangh,1230.0,1236918.0
Mahendragarh,Ravinder Yadav,Nationalist Congress Party,2096.0,1236918.0
Mahendragarh,Ajit Singh,Independent,2890.0,1236918.0
Mahendragarh,Manohar Lal,Samajwadi Party,3114.0,1236918.0
Mahendragarh,Lal Singh,Independent,3485.0,1236918.0
Mahendragarh,Braham Dutt,Independent,3793.0,1236918.0
Mahendragarh,Raghu,Bahujan Samaj Party,25826.0,1236918.0
Mahendragarh,Inderjit Singh,Indian National Congress,281566.0,1236918.0
Mahendragarh,Dr. Sudha Yadav,Bharatiya Janata Party,420706.0,1236918.0
Bhiwani,Rajbir,Independent,80.0,1053603.0
Bhiwani,Mahavir Prasad,Independent,100.0,1053603.0
Bhiwani,Sukhchen,Independent,109.0,1053603.0
Bhiwani,Umed Singh S/O Bairishal Singh,Independent,154.0,1053603.0
Bhiwani,Ramehar,Independent,164.0,1053603.0
Bhiwani,Kartar,Independent,165.0,1053603.0
Bhiwani,Surender,Independent,165.0,1053603.0
Bhiwani,Tajvir Singh,Independent,188.0,1053603.0
Bhiwani,Umed Singh S/O Udai Singh,Independent,208.0,1053603.0
Bhiwani,Rajender Singh,Independent,232.0,1053603.0
Bhiwani,Ravinder,Independent,253.0,1053603.0
Bhiwani,Raj Kumar,Independent,287.0,1053603.0
Bhiwani,Bhim Sen Chhabra,Independent,371.0,1053603.0
Bhiwani,Ved Prakash,Independent,447.0,1053603.0
Bhiwani,Mahipal,Independent,471.0,1053603.0
Bhiwani,Dharam Pal Singh,Independent,472.0,1053603.0
Bhiwani,Ramesh Kumar,Independent,489.0,1053603.0
Bhiwani,Darshan,Independent,495.0,1053603.0
Bhiwani,Mahender Singh,Independent,528.0,1053603.0
Bhiwani,Krishan Kumar,Independent,583.0,1053603.0
Bhiwani,Karan Singh,Independent,624.0,1053603.0
Bhiwani,Diwan Chand,Independent,667.0,1053603.0
Bhiwani,Ashok Kumar,Independent,955.0,1053603.0
Bhiwani,Ramesh,Samajwadi Party,3171.0,1053603.0
Bhiwani,Comrade Parbhat Singh,Communist Party Of India (Marxist),10511.0,1053603.0
Bhiwani,Surender Singh,Haryana Vikas Party,151686.0,1053603.0
Bhiwani,Dharambir,Indian National Congress,177849.0,1053603.0
Bhiwani,Ajay Singh Chautala,Indian National Lok Dal,381255.0,1053603.0
Hissar,Subhash Chand,Independent,476.0,1025344.0
Hissar,Rattan Lal,Independent,510.0,1025344.0
Hissar,Bhajja Ram,Independent,576.0,1025344.0
Hissar,Neeraj,Independent,1260.0,1025344.0
Hissar,Surender,Independent,1648.0,1025344.0
Hissar,Roopender Singh,Ajeya Bharat Party,2204.0,1025344.0
Hissar,Birender Singh,Indian National Congress,236088.0,1025344.0
Hissar,Surender Singh Barwala,Indian National Lok Dal,396540.0,1025344.0
Sirsa,Raj Kumar Nagar,Independent,748.0,1100439.0
Sirsa,Dr Sudarshan Kumar,Independent,2372.0,1100439.0
Sirsa,Brij Lal,Independent,2689.0,1100439.0
Sirsa,Babu Lal,Samajwadi Party,10789.0,1100439.0
Sirsa,Om Parkash,Indian National Congress,199552.0,1100439.0
Sirsa,Dr. Sushil Kumar Indora,Indian National Lok Dal,419278.0,1100439.0
Ambala,Sanjeev Gharu,SAP,1842.0,1199338.0
